t_s,ldc_raw,r_raw,teng_raw,xa_mm,z_mm,dL_pct,dR_pct,eps_pred_pct,d_pred_mm,eps_act_pct,d_act_mm
289.3488,11427553.0,29077.0,35216.0,15.0,-30.0,9.7924,15.3673,24.806,6.04,25.0,6.0
289.3488,11425943.0,29071.0,34065.0,15.0,-30.0,9.8234,15.3435,24.7691,6.06,25.0,6.0
289.3798,11427933.0,29085.0,32823.0,15.0,-30.0,9.7851,15.3991,24.8553,6.05,25.0,6.0
289.3798,11427959.0,29102.0,33580.0,15.0,-30.0,9.7846,15.4665,24.9601,6.02,25.0,6.0
289.3798,11428552.0,29092.0,33365.0,15.0,-30.0,9.7733,15.4269,24.8985,6.01,25.0,6.0
289.4088,11431077.0,29110.0,34221.0,15.0,-30.0,9.7248,15.4983,25.0094,5.97,25.0,6.0
289.4103,11430155.0,29087.0,33612.0,15.0,-30.0,9.7425,15.407,24.8676,5.98,25.0,6.0
289.4103,11429145.0,29073.0,33407.0,15.0,-30.0,9.7619,15.3515,24.7814,6.0,25.0,6.0
289.4434,11428327.0,29095.0,34757.0,15.0,-30.0,9.7776,15.4388,24.9169,6.0,25.0,6.0
289.4434,11427657.0,29075.0,33118.0,15.0,-30.0,9.7904,15.3594,24.7937,6.02,25.0,6.0
289.4434,11428298.0,29167.0,33944.0,15.0,-30.0,9.7781,15.7244,25.3495,5.93,25.0,6.0
289.4572,11429734.0,29034.0,34386.0,15.0,-30.0,9.7506,15.1967,24.5411,6.02,25.0,6.0
289.4572,11433362.0,29162.0,34262.0,15.0,-30.0,9.6809,15.7046,25.3202,5.9,25.0,6.0
289.4572,11426686.0,29072.0,34497.0,15.0,-30.0,9.8091,15.3475,24.7752,5.97,25.0,6.0
289.4947,11428895.0,29068.0,34014.0,15.0,-30.0,9.7667,15.3316,24.7506,6.01,25.0,6.0
289.4947,11428796.0,29018.0,34868.0,15.0,-30.0,9.7686,15.1332,24.4425,6.09,25.0,6.0
289.4947,11426934.0,29120.0,35559.0,15.0,-30.0,9.8043,15.5379,25.071,6.03,25.0,6.0
289.5251,11433064.0,29098.0,34599.0,15.0,-30.0,9.6866,15.4507,24.9354,5.98,25.0,6.0
289.5251,11427959.0,29120.0,34190.0,15.0,-30.0,9.7846,15.5379,25.071,5.96,25.0,6.0
289.5251,11427288.0,29107.0,33455.0,15.0,-30.0,9.7975,15.4864,24.9909,5.96,25.0,6.0
289.5514,11428668.0,29140.0,34079.0,15.0,-30.0,9.771,15.6173,25.1908,5.92,25.0,6.0
289.5514,11428440.0,29090.0,34614.0,15.0,-30.0,9.7754,15.4189,24.8861,5.95,25.0,6.0
289.5514,11430307.0,29105.0,34328.0,15.0,-30.0,9.7395,15.4784,24.9786,5.94,25.0,6.0
289.583,11429145.0,29060.0,34109.0,15.0,-30.0,9.7619,15.2999,24.7013,6.0,25.0,6.0
289.583,11427662.0,29096.0,34413.0,15.0,-30.0,9.7904,15.4427,24.9231,6.0,25.0,6.0
289.583,11428129.0,29064.0,33604.0,15.0,-30.0,9.7814,15.3158,24.7259,6.03,25.0,6.0
289.6155,11425863.0,29126.0,33315.0,15.0,-30.0,9.8249,15.5618,25.108,5.99,25.0,6.0
289.6155,11431794.0,29111.0,33901.0,15.0,-30.0,9.711,15.5022,25.0155,5.95,25.0,6.0
289.6155,11430803.0,29129.0,34067.0,15.0,-30.0,9.73,15.5737,25.1258,5.91,25.0,6.0
289.6474,11429305.0,29103.0,33164.0,15.0,-30.0,9.7588,15.4705,24.9662,5.93,25.0,6.0
289.6495,11428516.0,29099.0,33080.0,15.0,-30.0,9.7739,15.4546,24.9416,5.95,25.0,6.0
289.6495,11428823.0,29096.0,34482.0,15.0,-30.0,9.768,15.4427,24.9231,5.96,25.0,6.0
289.6788,11426963.0,29145.0,33373.0,15.0,-30.0,9.8038,15.6371,25.2203,5.92,25.0,6.0
289.6788,11429834.0,29132.0,34261.0,15.0,-30.0,9.7486,15.5856,25.1435,5.9,25.0,6.0
289.6788,11428298.0,29170.0,32925.0,15.0,-30.0,9.7781,15.7363,25.367,5.84,25.0,6.0
289.711,11428088.0,29149.0,33412.0,15.0,-30.0,9.7822,15.653,25.2439,5.84,25.0,6.0
289.711,11428740.0,29109.0,33665.0,15.0,-30.0,9.7696,15.4943,25.0032,5.88,25.0,6.0
289.711,11429280.0,29062.0,33062.0,15.0,-30.0,9.7593,15.3078,24.7136,5.96,25.0,6.0
289.7432,11429358.0,29132.0,33594.0,15.0,-30.0,9.7578,15.5856,25.1435,5.92,25.0,6.0
289.7432,11427933.0,29051.0,33406.0,15.0,-30.0,9.7851,15.2642,24.6458,6.0,25.0,6.0
289.7432,11428785.0,29105.0,34253.0,15.0,-30.0,9.7688,15.4784,24.9786,5.98,25.0,6.0
289.7626,11428209.0,29123.0,32548.0,15.0,-30.0,9.7798,15.5499,25.0895,5.95,25.0,6.0
289.7626,11427825.0,29033.0,34194.0,15.0,-30.0,9.7872,15.1928,24.5349,6.05,25.0,6.0
289.7626,11430029.0,29055.0,33438.0,15.0,-30.0,9.7449,15.2801,24.6705,6.06,25.0,6.0
289.791,11434950.0,29048.0,35250.0,15.0,-30.0,9.6504,15.2523,24.6273,6.05,25.0,6.0
289.7922,11429430.0,29064.0,34331.0,15.0,-30.0,9.7564,15.3158,24.7259,6.06,25.0,6.0
289.7922,11429540.0,29053.0,35479.0,15.0,-30.0,9.7543,15.2721,24.6581,6.08,25.0,6.0
289.8228,11429079.0,29135.0,33225.0,15.0,-30.0,9.7631,15.5975,25.1613,5.99,25.0,6.0
289.8228,11430803.0,29104.0,34005.0,15.0,-30.0,9.73,15.4745,24.9724,5.97,25.0,6.0
289.8228,11432837.0,29109.0,33360.0,15.0,-30.0,9.691,15.4943,25.0032,5.93,25.0,6.0
289.855,11428731.0,29079.0,33358.0,15.0,-30.0,9.7698,15.3753,24.8184,5.97,25.0,6.0
289.855,11428241.0,29137.0,34952.0,15.0,-30.0,9.7792,15.6054,25.1731,5.93,25.0,6.0
289.855,11426906.0,29108.0,33468.0,15.0,-30.0,9.8049,15.4903,24.997,5.95,25.0,6.0
289.8875,11428121.0,29144.0,34333.0,15.0,-30.0,9.7815,15.6332,25.2144,5.91,25.0,6.0
289.8875,11428645.0,29122.0,34632.0,15.0,-30.0,9.7715,15.5459,25.0833,5.91,25.0,6.0
289.8875,11428539.0,29097.0,33756.0,15.0,-30.0,9.7735,15.4467,24.9293,5.94,25.0,6.0
289.9192,11427881.0,29199.0,32457.0,15.0,-30.0,9.7861,15.8514,25.5361,5.84,25.0,6.0
289.9192,11428440.0,29099.0,33130.0,15.0,-30.0,9.7754,15.4546,24.9416,5.89,25.0,6.0
289.9192,11430114.0,29141.0,33767.0,15.0,-30.0,9.7433,15.6213,25.1967,5.87,25.0,6.0
289.9507,11427330.0,29107.0,33536.0,15.0,-30.0,9.7967,15.4864,24.9909,5.91,25.0,6.0
289.9507,11430963.0,29120.0,33575.0,15.0,-30.0,9.727,15.5379,25.071,5.9,25.0,6.0
289.9507,11428551.0,29122.0,35457.0,15.0,-30.0,9.7733,15.5459,25.0833,5.9,25.0,6.0
289.9835,11430964.0,29130.0,33939.0,15.0,-30.0,9.7269,15.5776,25.1317,5.88,25.0,6.0
289.9835,11427506.0,29141.0,34337.0,15.0,-30.0,9.7934,15.6213,25.1967,5.87,25.0,6.0
289.9835,11430268.0,29090.0,33219.0,15.0,-30.0,9.7403,15.4189,24.8861,5.92,25.0,6.0
290.0019,11429478.0,29109.0,34737.0,15.0,-30.0,9.7555,15.4943,25.0032,5.92,25.0,6.0
290.0019,11428175.0,29127.0,34063.0,15.0,-30.0,9.7805,15.5657,25.114,5.91,25.0,6.0
290.0019,11427537.0,29088.0,33177.0,15.0,-30.0,9.7928,15.411,24.8738,5.96,25.0,6.0
290.0319,11427512.0,29157.0,32035.0,15.0,-30.0,9.7932,15.6848,25.291,5.9,25.0,6.0
290.0319,11429061.0,29105.0,33168.0,15.0,-30.0,9.7635,15.4784,24.9786,5.92,25.0,6.0
290.0319,11430433.0,29117.0,35231.0,15.0,-30.0,9.7371,15.526,25.0525,5.91,25.0,6.0
290.0635,11427624.0,29071.0,33423.0,15.0,-30.0,9.7911,15.3435,24.7691,5.97,25.0,6.0
290.0635,11428287.0,29009.0,33367.0,15.0,-30.0,9.7783,15.0975,24.387,6.09,25.0,6.0
290.0635,11428507.0,29098.0,32574.0,15.0,-30.0,9.7741,15.4507,24.9354,6.04,25.0,6.0
290.0959,11428881.0,29110.0,33594.0,15.0,-30.0,9.7669,15.4983,25.0094,6.0,25.0,6.0
290.0959,11429869.0,29136.0,34065.0,15.0,-30.0,9.748,15.6014,25.1672,5.94,25.0,6.0
290.0959,11428539.0,29073.0,33462.0,15.0,-30.0,9.7735,15.3515,24.7814,5.98,25.0,6.0
290.1286,11427930.0,29136.0,34527.0,15.0,-30.0,9.7852,15.6014,25.1672,5.94,25.0,6.0
290.1286,11428014.0,29060.0,34744.0,15.0,-30.0,9.7836,15.2999,24.7013,6.0,25.0,6.0
290.1286,11428189.0,29074.0,34225.0,15.0,-30.0,9.7802,15.3554,24.7875,6.02,25.0,6.0
290.1479,11427591.0,29084.0,32944.0,15.0,-30.0,9.7917,15.3951,24.8492,6.03,25.0,6.0
290.1479,11430009.0,29104.0,34410.0,15.0,-30.0,9.7453,15.4745,24.9724,5.99,25.0,6.0
290.1479,11427603.0,29095.0,36849.0,15.0,-30.0,9.7915,15.4388,24.9169,6.0,25.0,6.0
290.1924,11429227.0,29136.0,34962.0,15.0,-30.0,9.7603,15.6014,25.1672,5.94,25.0,6.0
290.1924,11428716.0,29098.0,32448.0,15.0,-30.0,9.7701,15.4507,24.9354,5.95,25.0,6.0
290.1924,11428516.0,29118.0,33686.0,15.0,-30.0,9.7739,15.53,25.0587,5.94,25.0,6.0
290.2089,11431290.0,29131.0,34245.0,15.0,-30.0,9.7207,15.5816,25.1376,5.9,25.0,6.0
290.2089,11428568.0,29120.0,33220.0,15.0,-30.0,9.7729,15.5379,25.071,5.9,25.0,6.0
290.2089,11428808.0,29178.0,33761.0,15.0,-30.0,9.7683,15.7681,25.4136,5.84,25.0,6.0
290.2411,11428211.0,29043.0,32699.0,15.0,-30.0,9.7798,15.2324,24.5965,5.96,25.0,6.0
290.2411,11429896.0,29168.0,33591.0,15.0,-30.0,9.7474,15.7284,25.3553,5.88,25.0,6.0
290.2411,11426644.0,29132.0,33890.0,15.0,-30.0,9.8099,15.5856,25.1435,5.89,25.0,6.0
290.2735,11428539.0,29170.0,33231.0,15.0,-30.0,9.7735,15.7363,25.367,5.84,25.0,6.0
290.2735,11428064.0,29126.0,35478.0,15.0,-30.0,9.7826,15.5618,25.108,5.86,25.0,6.0
290.2735,11430018.0,29113.0,36705.0,15.0,-30.0,9.7451,15.5102,25.0279,5.88,25.0,6.0
290.3057,11430346.0,29154.0,34220.0,15.0,-30.0,9.7388,15.6728,25.2734,5.84,25.0,6.0
290.3057,11432262.0,29122.0,34243.0,15.0,-30.0,9.702,15.5459,25.0833,5.85,25.0,6.0
290.3057,11432515.0,29106.0,33969.0,15.0,-30.0,9.6972,15.4824,24.9847,5.87,25.0,6.0
290.3373,11429141.0,29102.0,33476.0,15.0,-30.0,9.7619,15.4665,24.9601,5.9,25.0,6.0
290.3373,11427453.0,29103.0,33298.0,15.0,-30.0,9.7944,15.4705,24.9662,5.93,25.0,6.0
290.3373,11428575.0,29137.0,32417.0,15.0,-30.0,9.7728,15.6054,25.1731,5.9,25.0,6.0
290.3697,11426414.0,29125.0,32653.0,15.0,-30.0,9.8143,15.5578,25.1018,5.91,25.0,6.0
290.3697,11431172.0,29095.0,33536.0,15.0,-30.0,9.7229,15.4388,24.9169,5.93,25.0,6.0
290.3697,11430040.0,29128.0,33762.0,15.0,-30.0,9.7447,15.5697,25.1199,5.9,25.0,6.0
290.4006,11429464.0,29092.0,33711.0,15.0,-30.0,9.7557,15.4269,24.8985,5.94,25.0,6.0
290.4006,11429555.0,29058.0,33051.0,15.0,-30.0,9.754,15.292,24.689,6.0,25.0,6.0
290.4006,11429734.0,29095.0,35368.0,15.0,-30.0,9.7506,15.4388,24.9169,5.99,25.0,6.0
290.4176,11428716.0,29101.0,34602.0,15.0,-30.0,9.7701,15.4626,24.9539,5.98,25.0,6.0
290.4176,11426116.0,29077.0,33825.0,15.0,-30.0,9.8201,15.3673,24.806,6.02,25.0,6.0
290.4176,11427140.0,29110.0,34195.0,15.0,-30.0,9.8004,15.4983,25.0094,5.99,25.0,6.0
290.4491,11430297.0,29094.0,32530.0,15.0,-30.0,9.7397,15.4348,24.9108,5.98,25.0,6.0
290.4491,11429430.0,29108.0,33945.0,15.0,-30.0,9.7564,15.4903,24.997,5.96,25.0,6.0
290.4491,11427330.0,29119.0,33481.0,15.0,-30.0,9.7967,15.534,25.0648,5.95,25.0,6.0
290.4809,11426721.0,29061.0,34098.0,15.0,-30.0,9.8084,15.3039,24.7074,6.02,25.0,6.0
290.4809,11427513.0,29064.0,35180.0,15.0,-30.0,9.7932,15.3158,24.7259,6.05,25.0,6.0
290.4809,11429636.0,29091.0,33669.0,15.0,-30.0,9.7524,15.4229,24.8923,6.02,25.0,6.0
290.5132,11426867.0,29027.0,33787.0,15.0,-30.0,9.8056,15.169,24.4979,6.1,25.0,6.0
290.5132,11427338.0,29131.0,32847.0,15.0,-30.0,9.7966,15.5816,25.1376,6.02,25.0,6.0
290.5132,11426977.0,29124.0,34138.0,15.0,-30.0,9.8035,15.5538,25.0956,5.98,25.0,6.0
290.5451,11427825.0,29104.0,34405.0,15.0,-30.0,9.7872,15.4745,24.9724,5.98,25.0,6.0
290.5451,11427106.0,29082.0,32872.0,15.0,-30.0,9.801,15.3872,24.8368,6.0,25.0,6.0
290.5451,11428513.0,29109.0,34349.0,15.0,-30.0,9.774,15.4943,25.0032,5.98,25.0,6.0
290.5818,11429734.0,29084.0,33310.0,15.0,-30.0,9.7506,15.3951,24.8492,5.99,25.0,6.0
290.5818,11428789.0,29176.0,33364.0,15.0,-30.0,9.7687,15.7601,25.402,5.89,25.0,6.0
290.5818,11429145.0,29091.0,34106.0,15.0,-30.0,9.7619,15.4229,24.8923,5.93,25.0,6.0
290.6151,11429358.0,29087.0,33793.0,15.0,-30.0,9.7578,15.407,24.8676,5.96,25.0,6.0
290.6151,11428948.0,29128.0,35565.0,15.0,-30.0,9.7656,15.5697,25.1199,5.93,25.0,6.0
290.6151,11428848.0,29161.0,33578.0,15.0,-30.0,9.7676,15.7006,25.3144,5.87,25.0,6.0
290.6411,11432051.0,29074.0,33193.0,15.0,-30.0,9.7061,15.3554,24.7875,5.92,25.0,6.0
290.6411,11427933.0,29097.0,33642.0,15.0,-30.0,9.7851,15.4467,24.9293,5.95,25.0,6.0
290.6411,11429948.0,29124.0,34324.0,15.0,-30.0,9.7464,15.5538,25.0956,5.92,25.0,6.0
290.6582,11427977.0,29130.0,34671.0,15.0,-30.0,9.7843,15.5776,25.1317,5.91,25.0,6.0
290.6582,11429294.0,29106.0,32900.0,15.0,-30.0,9.759,15.4824,24.9847,5.92,25.0,6.0
290.6582,11428397.0,29146.0,34389.0,15.0,-30.0,9.7762,15.6411,25.2262,5.89,25.0,6.0
290.6887,11434154.0,29121.0,33670.0,15.0,-30.0,9.6657,15.5419,25.0771,5.87,25.0,6.0
290.6887,11428857.0,29124.0,34882.0,15.0,-30.0,9.7674,15.5538,25.0956,5.88,25.0,6.0
290.6887,11427976.0,29125.0,33934.0,15.0,-30.0,9.7843,15.5578,25.1018,5.89,25.0,6.0
290.7208,11428118.0,29071.0,32621.0,15.0,-30.0,9.7816,15.3435,24.7691,5.96,25.0,6.0
290.7208,11428403.0,29101.0,33409.0,15.0,-30.0,9.7761,15.4626,24.9539,5.96,25.0,6.0
290.7208,11427681.0,29084.0,34892.0,15.0,-30.0,9.79,15.3951,24.8492,5.99,25.0,6.0
290.753,11430045.0,29038.0,32457.0,15.0,-30.0,9.7446,15.2126,24.5657,6.05,25.0,6.0
290.753,11427656.0,29091.0,33806.0,15.0,-30.0,9.7905,15.4229,24.8923,6.03,25.0,6.0
290.753,11427687.0,29157.0,33290.0,15.0,-30.0,9.7899,15.6848,25.291,5.95,25.0,6.0
290.7843,11427026.0,29043.0,34763.0,15.0,-30.0,9.8026,15.2324,24.5965,6.03,25.0,6.0
290.7843,11433137.0,29123.0,34517.0,15.0,-30.0,9.6852,15.5499,25.0895,5.96,25.0,6.0
290.7856,11429145.0,29126.0,33163.0,15.0,-30.0,9.7619,15.5618,25.108,5.93,25.0,6.0
290.8162,11426329.0,29128.0,33130.0,15.0,-30.0,9.816,15.5697,25.1199,5.92,25.0,6.0
290.8162,11428270.0,29101.0,33685.0,15.0,-30.0,9.7787,15.4626,24.9539,5.94,25.0,6.0
290.8162,11429185.0,29077.0,34235.0,15.0,-30.0,9.7611,15.3673,24.806,5.98,25.0,6.0
290.849,11427051.0,29086.0,34569.0,15.0,-30.0,9.8021,15.403,24.8615,6.0,25.0,6.0
290.849,11432515.0,29064.0,36064.0,15.0,-30.0,9.6972,15.3158,24.7259,6.01,25.0,6.0
290.849,11429791.0,29091.0,34143.0,15.0,-30.0,9.7495,15.4229,24.8923,6.0,25.0,6.0
290.8812,11427421.0,29053.0,33265.0,15.0,-30.0,9.795,15.2721,24.6581,6.05,25.0,6.0
290.8812,11427934.0,29105.0,35055.0,15.0,-30.0,9.7851,15.4784,24.9786,6.02,25.0,6.0
290.8812,11429886.0,29115.0,33950.0,15.0,-30.0,9.7476,15.5181,25.0402,5.97,25.0,6.0
290.8984,11430759.0,29124.0,33804.0,15.0,-30.0,9.7309,15.5538,25.0956,5.93,25.0,6.0
290.8984,11427479.0,29187.0,35654.0,15.0,-30.0,9.7939,15.8038,25.4661,5.85,25.0,6.0
290.8984,11429021.0,29148.0,33269.0,15.0,-30.0,9.7642,15.649,25.238,5.84,25.0,6.0
290.9453,11427431.0,29168.0,34340.0,15.0,-30.0,9.7948,15.7284,25.3553,5.82,25.0,6.0
290.9453,11429646.0,29079.0,35515.0,15.0,-30.0,9.7522,15.3753,24.8184,5.9,25.0,6.0
290.9453,11428645.0,29091.0,32757.0,15.0,-30.0,9.7715,15.4229,24.8923,5.94,25.0,6.0
290.961,11427933.0,29122.0,34049.0,15.0,-30.0,9.7851,15.5459,25.0833,5.93,25.0,6.0
290.961,11429318.0,29155.0,34652.0,15.0,-30.0,9.7585,15.6768,25.2793,5.88,25.0,6.0
290.961,11428900.0,29113.0,33629.0,15.0,-30.0,9.7666,15.5102,25.0279,5.9,25.0,6.0
290.997,11428129.0,29088.0,32982.0,15.0,-30.0,9.7814,15.411,24.8738,5.94,25.0,6.0
290.997,11430778.0,29098.0,33705.0,15.0,-30.0,9.7305,15.4507,24.9354,5.95,25.0,6.0
290.997,11428539.0,29119.0,34320.0,15.0,-30.0,9.7735,15.534,25.0648,5.93,25.0,6.0
291.0253,11428551.0,29098.0,35178.0,15.0,-30.0,9.7733,15.4507,24.9354,5.95,25.0,6.0
291.0253,11428821.0,29149.0,33428.0,15.0,-30.0,9.7681,15.653,25.2439,5.9,25.0,6.0
291.0253,11428659.0,29091.0,33398.0,15.0,-30.0,9.7712,15.4229,24.8923,5.94,25.0,6.0
291.0574,11429258.0,29126.0,32696.0,15.0,-30.0,9.7597,15.5618,25.108,5.92,25.0,6.0
291.0574,11429358.0,29192.0,33725.0,15.0,-30.0,9.7578,15.8236,25.4953,5.83,25.0,6.0
291.0574,11427217.0,29121.0,34248.0,15.0,-30.0,9.7989,15.5419,25.0771,5.87,25.0,6.0
291.0891,11429081.0,29072.0,33832.0,15.0,-30.0,9.7631,15.3475,24.7752,5.94,25.0,6.0
291.0891,11426429.0,29110.0,33731.0,15.0,-30.0,9.814,15.4983,25.0094,5.95,25.0,6.0
291.0891,11430531.0,29120.0,33971.0,15.0,-30.0,9.7352,15.5379,25.071,5.92,25.0,6.0
291.1206,11428789.0,29155.0,33626.0,15.0,-30.0,9.7687,15.6768,25.2793,5.88,25.0,6.0
291.1206,11427933.0,29076.0,35224.0,15.0,-30.0,9.7851,15.3634,24.7999,5.95,25.0,6.0
291.1206,11427912.0,29097.0,32468.0,15.0,-30.0,9.7855,15.4467,24.9293,5.96,25.0,6.0
291.1523,11426584.0,29120.0,34630.0,15.0,-30.0,9.8111,15.5379,25.071,5.95,25.0,6.0
291.1523,11430237.0,29129.0,33663.0,15.0,-30.0,9.7409,15.5737,25.1258,5.92,25.0,6.0
291.1523,11433362.0,29063.0,34055.0,15.0,-30.0,9.6809,15.3118,24.7198,5.96,25.0,6.0
291.1745,11428539.0,29089.0,33469.0,15.0,-30.0,9.7735,15.415,24.88,5.98,25.0,6.0
291.1745,11429302.0,29117.0,33137.0,15.0,-30.0,9.7588,15.526,25.0525,5.95,25.0,6.0
291.1745,11428461.0,29146.0,33954.0,15.0,-30.0,9.775,15.6411,25.2262,5.9,25.0,6.0
291.2005,11428804.0,29078.0,33641.0,15.0,-30.0,9.7684,15.3713,24.8122,5.96,25.0,6.0
291.2005,11431507.0,29057.0,33669.0,15.0,-30.0,9.7165,15.288,24.6828,6.0,25.0,6.0
291.2005,11430155.0,29139.0,34122.0,15.0,-30.0,9.7425,15.6133,25.1849,5.93,25.0,6.0
291.2322,11428590.0,29108.0,33701.0,15.0,-30.0,9.7725,15.4903,24.997,5.94,25.0,6.0
291.2322,11427235.0,29034.0,33608.0,15.0,-30.0,9.7986,15.1967,24.5411,6.04,25.0,6.0
291.2322,11429270.0,29110.0,33326.0,15.0,-30.0,9.7595,15.4983,25.0094,6.0,25.0,6.0
291.264,11427714.0,29131.0,33583.0,15.0,-30.0,9.7894,15.5816,25.1376,5.95,25.0,6.0
291.264,11429636.0,29047.0,33870.0,15.0,-30.0,9.7524,15.2483,24.6212,6.02,25.0,6.0
291.264,11428895.0,29079.0,34116.0,15.0,-30.0,9.7667,15.3753,24.8184,6.02,25.0,6.0
291.2963,11428846.0,29066.0,35256.0,15.0,-30.0,9.7676,15.3237,24.7382,6.04,25.0,6.0
291.2963,11428255.0,29071.0,35044.0,15.0,-30.0,9.779,15.3435,24.7691,6.05,25.0,6.0
291.2963,11430023.0,29100.0,34452.0,15.0,-30.0,9.745,15.4586,24.9477,6.01,25.0,6.0
291.3278,11429430.0,29088.0,34660.0,15.0,-30.0,9.7564,15.411,24.8738,6.01,25.0,6.0
291.3278,11429751.0,29066.0,34160.0,15.0,-30.0,9.7502,15.3237,24.7382,6.03,25.0,6.0
291.3278,11428838.0,29058.0,35003.0,15.0,-30.0,9.7678,15.292,24.689,6.05,25.0,6.0
291.3594,11428761.0,29096.0,34847.0,15.0,-30.0,9.7692,15.4427,24.9231,6.02,25.0,6.0
291.3594,11428621.0,29123.0,34536.0,15.0,-30.0,9.7719,15.5499,25.0895,5.98,25.0,6.0
291.3594,11427166.0,29063.0,34328.0,15.0,-30.0,9.7999,15.3118,24.7198,6.03,25.0,6.0
291.3918,11437100.0,29076.0,33937.0,15.0,-30.0,9.6092,15.3634,24.7999,5.99,25.0,6.0
291.3918,11427830.0,28994.0,35284.0,15.0,-30.0,9.7871,15.038,24.2946,6.11,25.0,6.0
291.3918,11427469.0,29138.0,33545.0,15.0,-30.0,9.7941,15.6094,25.179,6.02,25.0,6.0
291.4238,11427439.0,29118.0,35069.0,15.0,-30.0,9.7946,15.53,25.0587,5.98,25.0,6.0
291.4238,11424613.0,29092.0,33506.0,15.0,-30.0,9.849,15.4269,24.8985,6.01,25.0,6.0
291.4238,11435820.0,29062.0,33590.0,15.0,-30.0,9.6338,15.3078,24.7136,6.0,25.0,6.0
291.4556,11427864.0,29050.0,33733.0,15.0,-30.0,9.7865,15.2602,24.6397,6.05,25.0,6.0
291.4556,11429122.0,29139.0,33277.0,15.0,-30.0,9.7623,15.6133,25.1849,5.97,25.0,6.0
291.4556,11427014.0,29075.0,35143.0,15.0,-30.0,9.8028,15.3594,24.7937,6.01,25.0,6.0
291.4713,11430733.0,29093.0,33720.0,15.0,-30.0,9.7314,15.4308,24.9046,5.99,25.0,6.0
291.4713,11430733.0,29103.0,33825.0,15.0,-30.0,9.7314,15.4705,24.9662,5.97,25.0,6.0
291.4713,11428834.0,29135.0,33991.0,15.0,-30.0,9.7678,15.5975,25.1613,5.93,25.0,6.0
291.5035,11427975.0,29048.0,33897.0,15.0,-30.0,9.7843,15.2523,24.6273,6.01,25.0,6.0
291.5035,11426644.0,29086.0,33574.0,15.0,-30.0,9.8099,15.403,24.8615,6.02,25.0,6.0
291.5035,11427607.0,29148.0,33272.0,15.0,-30.0,9.7914,15.649,25.238,5.95,25.0,6.0
291.5352,11431256.0,29119.0,32599.0,15.0,-30.0,9.7213,15.534,25.0648,5.92,25.0,6.0
291.5352,11430045.0,29136.0,33814.0,15.0,-30.0,9.7446,15.6014,25.1672,5.89,25.0,6.0
291.5352,11428666.0,29051.0,34452.0,15.0,-30.0,9.7711,15.2642,24.6458,5.98,25.0,6.0
291.5671,11429860.0,29051.0,33743.0,15.0,-30.0,9.7481,15.2642,24.6458,6.03,25.0,6.0
291.5671,11427051.0,29058.0,33411.0,15.0,-30.0,9.8021,15.292,24.689,6.07,25.0,6.0
291.5671,11431648.0,29076.0,33578.0,15.0,-30.0,9.7138,15.3634,24.7999,6.04,25.0,6.0
291.6018,11438320.0,29144.0,34052.0,15.0,-30.0,9.5858,15.6332,25.2144,5.91,25.0,6.0
291.6018,11429604.0,29126.0,34878.0,15.0,-30.0,9.753,15.5618,25.108,5.9,25.0,6.0
291.6018,11427681.0,29160.0,33842.0,15.0,-30.0,9.79,15.6967,25.3085,5.86,25.0,6.0
291.6319,11429922.0,29139.0,33326.0,15.0,-30.0,9.7469,15.6133,25.1849,5.85,25.0,6.0
291.6319,11427816.0,29089.0,35480.0,15.0,-30.0,9.7874,15.415,24.88,5.92,25.0,6.0
291.6319,11428033.0,29104.0,33148.0,15.0,-30.0,9.7832,15.4745,24.9724,5.94,25.0,6.0
291.6641,11426450.0,29126.0,34090.0,15.0,-30.0,9.8136,15.5618,25.108,5.93,25.0,6.0
291.6641,11428055.0,29145.0,35924.0,15.0,-30.0,9.7828,15.6371,25.2203,5.9,25.0,6.0
291.6641,11428211.0,29155.0,33770.0,15.0,-30.0,9.7798,15.6768,25.2793,5.86,25.0,6.0
291.68,11429280.0,29057.0,33895.0,15.0,-30.0,9.7593,15.288,24.6828,5.95,25.0,6.0
291.68,11428129.0,29111.0,34401.0,15.0,-30.0,9.7814,15.5022,25.0155,5.95,25.0,6.0
291.68,11427933.0,29150.0,33729.0,15.0,-30.0,9.7851,15.657,25.2498,5.9,25.0,6.0
291.712,11427386.0,29131.0,34011.0,15.0,-30.0,9.7957,15.5816,25.1376,5.9,25.0,6.0
291.712,11428694.0,29077.0,33746.0,15.0,-30.0,9.7705,15.3673,24.806,5.96,25.0,6.0
291.712,11429151.0,29131.0,32738.0,15.0,-30.0,9.7617,15.5816,25.1376,5.92,25.0,6.0
291.7438,11428048.0,29054.0,33718.0,15.0,-30.0,9.7829,15.2761,24.6643,6.0,25.0,6.0
291.7438,11422785.0,29089.0,32709.0,15.0,-30.0,9.8841,15.415,24.88,6.03,25.0,6.0
291.7438,11428749.0,29068.0,33381.0,15.0,-30.0,9.7695,15.3316,24.7506,6.05,25.0,6.0
291.7761,11429042.0,29121.0,33675.0,15.0,-30.0,9.7638,15.5419,25.0771,5.99,25.0,6.0
291.7761,11426734.0,29081.0,34205.0,15.0,-30.0,9.8082,15.3832,24.8307,6.02,25.0,6.0
291.7761,11427143.0,29119.0,34025.0,15.0,-30.0,9.8003,15.534,25.0648,5.98,25.0,6.0
291.809,11430385.0,29125.0,33607.0,15.0,-30.0,9.738,15.5578,25.1018,5.94,25.0,6.0
