t_s,ldc_raw,r_raw,teng_raw,xa_mm,z_mm,dL_pct,dR_pct,eps_pred_pct,d_pred_mm,eps_act_pct,d_act_mm
316.0657,11641679.0,26619.0,32743.0,4.953,-10.631,5.3121,5.2079,10.0037,36.31,8.255,25.37
316.0657,11640860.0,26607.0,33395.0,4.953,-10.631,5.3269,5.1605,9.9118,36.38,8.255,25.37
316.0657,11640638.0,26647.0,33381.0,4.953,-10.631,5.3309,5.3186,10.2195,36.33,8.255,25.37
316.0974,11637833.0,26613.0,34664.0,5.366,-10.631,5.3817,5.1842,9.9577,36.42,8.9433,25.37
316.0974,11637493.0,26730.0,31881.0,5.366,-10.631,5.3878,5.6467,10.8712,36.13,8.9433,25.37
316.0974,11635811.0,26629.0,32941.0,5.366,-10.631,5.4183,5.2475,10.0805,36.29,8.9433,25.37
316.1289,11630399.0,26669.0,32659.0,5.366,-10.631,5.5164,5.4056,10.3906,36.36,8.9433,25.37
316.1289,11627593.0,26668.0,31399.0,5.366,-10.631,5.5674,5.4016,10.3828,36.44,8.9433,25.37
316.1289,11626198.0,26706.0,32306.0,5.366,-10.631,5.5927,5.5518,10.681,36.43,8.9433,25.37
316.16,11624878.0,26666.0,34673.0,5.366,-10.631,5.6167,5.3937,10.3672,36.52,8.9433,25.37
316.16,11624093.0,26690.0,33215.0,5.366,-10.631,5.6309,5.4886,10.555,36.53,8.9433,25.37
316.16,11617935.0,26700.0,34199.0,5.366,-10.631,5.743,5.5281,10.6337,36.6,8.9433,25.37
316.1762,11615569.0,26741.0,33016.0,5.803,-10.631,5.786,5.6901,10.9589,36.58,9.6717,25.37
316.1762,11615420.0,26726.0,32141.0,5.803,-10.631,5.7887,5.6309,10.8394,36.61,9.6717,25.37
316.1762,11611073.0,26745.0,33647.0,5.803,-10.631,5.868,5.7059,10.9908,36.63,9.6717,25.37
316.2082,11610063.0,26771.0,33648.0,5.803,-10.631,5.8864,5.8087,11.1993,36.61,9.6717,25.37
316.2082,11606790.0,26803.0,33098.0,5.803,-10.631,5.9461,5.9352,11.4579,36.57,9.6717,25.37
316.2082,11604208.0,26881.0,33027.0,5.803,-10.631,5.9933,6.2435,12.097,36.34,9.6717,25.37
316.2399,11600954.0,26798.0,34095.0,5.803,-10.631,6.0527,5.9154,11.4174,36.49,9.6717,25.37
316.2399,11600277.0,26818.0,33912.0,5.803,-10.631,6.0651,5.9945,11.5799,36.55,9.6717,25.37
316.2399,11600182.0,26786.0,33458.0,5.803,-10.631,6.0669,5.868,11.3202,36.65,9.6717,25.37
316.2717,11600495.0,26748.0,33061.0,5.803,-10.631,6.0611,5.7178,11.0148,7.18,9.6717,25.37
316.2717,11591290.0,26800.0,33557.0,5.803,-10.631,6.2297,5.9233,11.4336,7.4,9.6717,25.37
316.2717,11589885.0,26885.0,33617.0,5.803,-10.631,6.2554,6.2593,12.1301,36.61,9.6717,25.37
316.305,11589725.0,26897.0,32720.0,6.291,-10.631,6.2583,6.3067,12.2295,36.58,10.485,25.37
316.305,11586300.0,26924.0,34662.0,6.291,-10.631,6.3212,6.4134,12.454,36.54,10.485,25.37
316.305,11578281.0,26841.0,32899.0,6.291,-10.631,6.4685,6.0854,11.7678,6.75,10.485,25.37
316.3195,11579682.0,26873.0,33229.0,6.291,-10.631,6.4427,6.2118,12.0309,37.0,10.485,25.37
316.3195,11577260.0,26914.0,33147.0,6.291,-10.631,6.4873,6.3739,12.3707,36.95,10.485,25.37
316.3195,11574956.0,26936.0,34163.0,6.291,-10.631,6.5297,6.4608,12.5542,36.9,10.485,25.37
316.3669,11574047.0,26958.0,32901.0,6.291,-10.631,6.5464,6.5478,12.7384,36.83,10.485,25.37
316.3669,11571045.0,26941.0,34204.0,6.291,-10.631,6.6017,6.4806,12.596,36.87,10.485,25.37
316.3669,11568408.0,26942.0,32291.0,6.291,-10.631,6.6503,6.4846,12.6044,36.93,10.485,25.37
316.401,11566731.0,26989.0,33010.0,6.291,-10.631,6.6812,6.6703,12.9992,36.88,10.485,25.37
316.401,11563773.0,26920.0,32501.0,6.291,-10.631,6.7358,6.3976,12.4207,6.97,10.485,25.37
316.401,11562341.0,26939.0,34304.0,6.291,-10.631,6.7623,6.4727,12.5793,37.19,10.485,25.37
316.4311,11561925.0,26975.0,32535.0,6.728,-10.631,6.7699,6.615,12.8812,37.13,11.2133,25.37
316.4311,11557993.0,27038.0,32036.0,6.728,-10.631,6.8426,6.864,13.4138,37.0,11.2133,25.37
316.4311,11553893.0,27123.0,33320.0,6.728,-10.631,6.9184,7.1999,14.1388,36.7,11.2133,25.37
316.4487,11551568.0,27075.0,32273.0,6.728,-10.631,6.9615,7.0102,13.7286,36.74,11.2133,25.37
316.4487,11548967.0,26989.0,33215.0,6.728,-10.631,7.0097,6.6703,12.9992,6.84,11.2133,25.37
316.4487,11547582.0,27030.0,33408.0,6.728,-10.631,7.0353,6.8324,13.3459,37.21,11.2133,25.37
316.4786,11545611.0,27097.0,33421.0,6.728,-10.631,7.0719,7.0972,13.9164,37.07,11.2133,25.37
316.4786,11540844.0,27052.0,33949.0,6.728,-10.631,7.1604,6.9193,13.5328,37.16,11.2133,25.37
316.4786,11537341.0,27127.0,32172.0,6.728,-10.631,7.2254,7.2158,14.1731,37.09,11.2133,25.37
316.5159,11537266.0,27062.0,33179.0,7.209,-10.631,7.2268,6.9588,13.6178,37.19,12.015,25.37
316.5159,11534491.0,27083.0,32450.0,7.209,-10.631,7.2784,7.0418,13.7969,37.25,12.015,25.37
316.5159,11529999.0,27179.0,33551.0,7.209,-10.631,7.362,7.4213,14.6194,37.1,12.015,25.37
316.5415,11526926.0,27145.0,33297.0,7.209,-10.631,7.4193,7.2869,14.3274,37.16,12.015,25.37
316.5415,11525472.0,27161.0,32049.0,7.209,-10.631,7.4464,7.3501,14.4648,37.17,12.015,25.37
316.5415,11523503.0,27136.0,32527.0,7.209,-10.631,7.4831,7.2513,14.2502,37.26,12.015,25.37
316.5744,11520682.0,27168.0,34426.0,7.209,-10.631,7.5358,7.3778,14.5249,37.28,12.015,25.37
316.5744,11517262.0,27158.0,34316.0,7.209,-10.631,7.5996,7.3383,14.439,37.35,12.015,25.37
316.5744,11514734.0,27180.0,34209.0,7.209,-10.631,7.6469,7.4252,14.628,37.38,12.015,25.37
316.6052,11510276.0,27200.0,34049.0,7.209,-10.631,7.7303,7.5043,14.8,37.41,12.015,25.37
316.6052,11507244.0,27233.0,35183.0,7.209,-10.631,7.7871,7.6347,15.0841,37.38,12.015,25.37
316.6052,11506647.0,27249.0,34268.0,7.209,-10.631,7.7983,7.6979,15.2219,37.33,12.015,25.37
316.6371,11506759.0,27243.0,33641.0,7.716,-10.631,7.7962,7.6742,15.1702,37.32,12.86,25.37
316.6371,11502346.0,27225.0,33233.0,7.716,-10.631,7.8789,7.6031,15.0152,37.41,12.86,25.37
316.6371,11499525.0,27246.0,32812.0,7.716,-10.631,7.9318,7.6861,15.196,37.45,12.86,25.37
316.654,11495237.0,27348.0,33405.0,7.716,-10.631,8.0124,8.0892,16.0744,37.23,12.86,25.37
316.654,11495434.0,27342.0,33119.0,7.716,-10.631,8.0087,8.0655,16.0228,37.12,12.86,25.37
316.654,11493212.0,27325.0,33110.0,7.716,-10.631,8.0504,7.9983,15.8765,37.15,12.86,25.37
316.7006,11490838.0,27348.0,33633.0,7.716,-10.631,8.0951,8.0892,16.0744,37.13,12.86,25.37
316.7006,11485253.0,27320.0,32628.0,7.716,-10.631,8.2002,7.9786,15.8335,37.29,12.86,25.37
316.7006,11483359.0,27360.0,33795.0,7.716,-10.631,8.2359,8.1367,16.1776,37.29,12.86,25.37
316.7164,11479063.0,27376.0,33401.0,7.716,-10.631,8.317,8.1999,16.3151,37.31,12.86,25.37
316.7164,11478252.0,27446.0,32072.0,7.716,-10.631,8.3323,8.4766,16.915,37.07,12.86,25.37
316.7164,11476470.0,27398.0,35280.0,7.716,-10.631,8.3659,8.2868,16.504,37.15,12.86,25.37
316.75,11472952.0,27412.0,34475.0,8.234,-10.631,8.4324,8.3422,16.624,37.2,13.7233,25.37
316.75,11468704.0,27308.0,33516.0,8.234,-10.631,8.5127,7.9311,15.7301,4.67,13.7233,25.37
316.75,11468600.0,27411.0,32751.0,8.234,-10.631,8.5147,8.3382,16.6154,37.46,13.7233,25.37
316.7805,11462589.0,27432.0,32497.0,8.234,-10.631,8.6285,8.4212,16.7952,37.48,13.7233,25.37
316.7805,11461430.0,27339.0,34236.0,8.234,-10.631,8.6505,8.0537,15.997,4.55,13.7233,25.37
316.7805,11459434.0,27442.0,33695.0,8.234,-10.631,8.6883,8.4607,16.8808,37.55,13.7233,25.37
316.816,11456591.0,27516.0,33869.0,8.234,-10.631,8.7423,8.7532,17.5109,37.34,13.7233,25.37
316.816,11455375.0,27488.0,33255.0,8.234,-10.631,8.7654,8.6426,17.2731,37.34,13.7233,25.37
316.816,11451869.0,27532.0,31855.0,8.234,-10.631,8.832,8.8165,17.6465,37.24,13.7233,25.37
316.846,11446705.0,27508.0,33303.0,8.234,-10.631,8.9302,8.7216,17.4431,37.34,13.7233,25.37
316.846,11450629.0,27471.0,33147.0,8.234,-10.631,8.8556,8.5754,17.1283,37.46,13.7233,25.37
316.846,11442598.0,27552.0,33026.0,8.234,-10.631,9.0084,8.8955,17.8155,37.4,13.7233,25.37
316.8759,11440263.0,27594.0,34442.0,8.766,-10.631,9.0529,9.0615,18.1687,37.23,14.61,25.37
316.8759,11437923.0,27567.0,32432.0,8.766,-10.631,9.0975,8.9548,17.9419,37.28,14.61,25.37
316.8759,11435688.0,27643.0,33091.0,8.766,-10.631,9.1402,9.2552,18.5776,37.03,14.61,25.37
316.9077,11431630.0,27624.0,33076.0,8.766,-10.631,9.2177,9.1801,18.4195,37.05,14.61,25.37
316.9077,11428189.0,27650.0,35429.0,8.766,-10.631,9.2835,9.2828,18.6358,37.02,14.61,25.37
316.9077,11424775.0,27613.0,31818.0,8.766,-10.631,9.3488,9.1366,18.3277,37.2,14.61,25.37
316.9392,11424908.0,27706.0,32990.0,8.766,-10.631,9.3463,9.5042,19.0977,36.91,14.61,25.37
316.9392,11420395.0,27610.0,33314.0,8.766,-10.631,9.4327,9.1247,18.3026,37.21,14.61,25.37
316.9392,11496813.0,27603.0,32641.0,8.766,-10.631,7.9828,9.0971,18.2441,35.3,14.61,25.37
316.957,11414912.0,27678.0,32362.0,9.312,-10.631,9.5378,9.3935,18.8674,36.1,15.52,25.37
316.957,11410870.0,27626.0,32997.0,9.312,-10.631,9.6155,9.188,18.4362,5.03,15.52,25.37
316.957,11408678.0,27787.0,32683.0,9.312,-10.631,9.6576,9.8243,19.7555,36.38,15.52,25.37
316.9879,11407353.0,27819.0,33050.0,9.312,-10.631,9.6831,9.9508,20.0117,36.24,15.52,25.37
316.9879,11405091.0,27698.0,31550.0,9.312,-10.631,9.7266,9.4725,19.0321,36.75,15.52,25.37
316.9879,11400074.0,27787.0,32442.0,9.312,-10.631,9.8232,9.8243,19.7555,36.8,15.52,25.37
317.0354,11399021.0,27777.0,33873.0,9.312,-10.631,9.8435,9.7848,19.6751,36.89,15.52,25.37
317.0354,11395447.0,27782.0,32594.0,9.312,-10.631,9.9124,9.8045,19.7153,36.99,15.52,25.37
317.0354,11392798.0,27733.0,35004.0,9.312,-10.631,9.9635,9.6109,19.3184,5.19,15.52,25.37
317.0501,11389646.0,27687.0,34140.0,9.847,-10.631,10.0244,9.4291,18.9416,4.0,16.4117,25.37
317.0501,11387329.0,27780.0,32886.0,9.847,-10.631,10.0691,9.7966,19.6992,37.52,16.4117,25.37
317.0501,11383297.0,27809.0,33843.0,9.847,-10.631,10.1471,9.9113,19.9319,37.48,16.4117,25.37
317.0819,11382628.0,27819.0,33057.0,9.847,-10.631,10.1601,9.9508,20.0117,37.44,16.4117,25.37
317.0819,11380384.0,27820.0,33330.0,9.847,-10.631,10.2035,9.9547,20.0197,37.44,16.4117,25.37
317.0819,11377767.0,27835.0,33710.0,9.847,-10.631,10.2542,10.014,20.1389,37.44,16.4117,25.37
317.1134,11376510.0,27790.0,33740.0,9.847,-10.631,10.2786,9.8362,19.7797,4.66,16.4117,25.37
317.1134,11371445.0,27844.0,33604.0,9.847,-10.631,10.3769,10.0496,20.2102,37.61,16.4117,25.37
317.1134,11369832.0,27816.0,33516.0,9.847,-10.631,10.4082,9.9389,19.9878,4.5,16.4117,25.37
317.149,11366590.0,27860.0,33473.0,9.847,-10.631,10.4712,10.1128,20.3365,4.94,16.4117,25.37
317.149,11363619.0,27818.0,33826.0,9.847,-10.631,10.5289,9.9468,20.0037,3.94,16.4117,25.37
317.149,11362011.0,27880.0,32801.0,9.847,-10.631,10.5602,10.1919,20.4936,4.87,16.4117,25.37
317.1624,11357980.0,27826.0,33370.0,9.847,-10.631,10.6387,9.9785,20.0674,3.57,16.4117,25.37
317.1624,11357207.0,27954.0,32712.0,9.847,-10.631,10.6538,10.4844,21.066,37.22,16.4117,25.37
317.1624,11353896.0,27968.0,32952.0,9.847,-10.631,10.7183,10.5397,21.1727,37.23,16.4117,25.37
317.2085,11350016.0,28001.0,34143.0,10.353,-10.631,10.794,10.6701,21.4221,37.18,17.255,25.37
317.2085,11348077.0,27988.0,33220.0,10.353,-10.631,10.8319,10.6187,21.3242,37.23,17.255,25.37
317.2097,11349003.0,27914.0,34836.0,10.353,-10.631,10.8138,10.3263,20.7583,4.29,17.255,25.37
317.2242,11344556.0,27929.0,33749.0,10.353,-10.631,10.9007,10.3855,20.8742,4.14,17.255,25.37
317.2242,11341502.0,28034.0,32513.0,10.353,-10.631,10.9604,10.8005,21.6686,37.19,17.255,25.37
317.2242,11339688.0,27925.0,33594.0,10.353,-10.631,10.9959,10.3697,20.8433,3.64,17.255,25.37
317.2719,11334685.0,28028.0,33270.0,10.353,-10.631,11.094,10.7768,21.624,37.56,17.255,25.37
317.2719,11333109.0,28061.0,33204.0,10.353,-10.631,11.1249,10.9073,21.8679,37.47,17.255,25.37
317.2719,11331979.0,28068.0,33386.0,10.353,-10.631,11.147,10.9349,21.9192,37.41,17.255,25.37
317.2878,11326929.0,28080.0,33073.0,10.841,-10.631,11.2461,10.9824,22.0069,37.42,18.0683,25.37
317.2878,11324771.0,28104.0,33533.0,10.841,-10.631,11.2885,11.0772,22.181,37.38,18.0683,25.37
317.2878,11325944.0,28051.0,33486.0,10.841,-10.631,11.2655,10.8677,21.7943,4.47,18.0683,25.37
317.3192,11322759.0,28150.0,32889.0,10.841,-10.631,11.3281,11.259,22.5097,36.97,18.0683,25.37
317.3192,11317081.0,28097.0,33786.0,10.841,-10.631,11.4398,11.0495,22.1304,4.41,18.0683,25.37
317.3192,11316612.0,28139.0,33280.0,10.841,-10.631,11.4491,11.2155,22.4317,37.39,18.0683,25.37
317.3508,11314708.0,28115.0,32855.0,10.841,-10.631,11.4866,11.1207,22.2602,37.51,18.0683,25.37
317.3508,11310310.0,28225.0,32423.0,10.841,-10.631,11.5733,11.5554,23.0315,37.26,18.0683,25.37
317.3508,11306385.0,28178.0,33767.0,10.841,-10.631,11.6508,11.3697,22.7066,37.37,18.0683,25.37
317.3826,11313372.0,28175.0,33646.0,10.841,-10.631,11.5129,11.3578,22.6856,37.31,18.0683,25.37
317.3826,11301877.0,28248.0,32425.0,10.841,-10.631,11.7399,11.6463,23.1879,37.23,18.0683,25.37
317.3826,11299147.0,28266.0,32823.0,10.841,-10.631,11.7939,11.7175,23.3091,37.17,18.0683,25.37
317.4161,11298484.0,28257.0,33125.0,11.353,-10.631,11.807,11.6819,23.2487,37.18,18.9217,25.37
317.4161,11296093.0,28171.0,34293.0,11.353,-10.631,11.8543,11.342,22.6576,3.84,18.9217,25.37
317.4161,11294768.0,28274.0,33424.0,11.353,-10.631,11.8806,11.7491,23.3627,37.24,18.9217,25.37
317.4573,11291023.0,28175.0,34179.0,11.353,-10.631,11.9548,11.3578,22.6856,3.51,18.9217,25.37
317.4573,11289078.0,28310.0,33528.0,11.353,-10.631,11.9934,11.8914,23.6009,37.2,18.9217,25.37
317.4573,11285575.0,28268.0,31714.0,11.353,-10.631,12.0629,11.7254,23.3225,37.41,18.9217,25.37
317.4615,11283285.0,28291.0,32124.0,11.353,-10.631,12.1084,11.8163,23.4757,37.51,18.9217,25.37
317.4615,11278801.0,28234.0,32488.0,11.353,-10.631,12.1976,11.591,23.0929,3.42,18.9217,25.37
317.4615,11277601.0,28318.0,33070.0,11.353,-10.631,12.2214,11.923,23.6532,37.7,18.9217,25.37
317.4947,11277320.0,28332.0,32223.0,11.353,-10.631,12.227,11.9783,23.7443,37.66,18.9217,25.37
317.4947,11274335.0,28294.0,32722.0,11.353,-10.631,12.2865,11.8282,23.4955,3.88,18.9217,25.37
317.4947,11274289.0,28327.0,33637.0,11.353,-10.631,12.2874,11.9586,23.7118,37.78,18.9217,25.37
317.541,11271594.0,28264.0,33553.0,11.891,-10.631,12.3411,11.7096,23.2957,3.31,19.8183,25.37
317.541,11266010.0,28316.0,31358.0,11.891,-10.631,12.4525,11.9151,23.6401,3.61,19.8183,25.37
317.541,11265815.0,28397.0,33320.0,11.891,-10.631,12.4564,12.2353,24.1583,37.63,19.8183,25.37
317.563,11263176.0,28323.0,31745.0,11.891,-10.631,12.5091,11.9428,23.6858,3.5,19.8183,25.37
317.563,11261136.0,28393.0,34109.0,11.891,-10.631,12.5498,12.2194,24.1333,37.87,19.8183,25.37
317.563,11259877.0,28417.0,33114.0,11.891,-10.631,12.575,12.3143,24.2828,37.82,19.8183,25.37
317.5985,11260898.0,28388.0,34006.0,11.891,-10.631,12.5546,12.1997,24.1019,37.86,19.8183,25.37
317.5985,11254135.0,28354.0,33401.0,11.891,-10.631,12.6899,12.0653,23.8861,3.27,19.8183,25.37
317.5985,11251905.0,28399.0,32638.0,11.891,-10.631,12.7346,12.2432,24.1709,3.67,19.8183,25.37
317.6205,11248361.0,28365.0,33438.0,11.891,-10.631,12.8056,12.1088,23.9563,3.01,19.8183,25.37
317.6205,11245617.0,28522.0,33625.0,11.891,-10.631,12.8607,12.7293,24.9131,37.65,19.8183,25.37
317.6205,11243900.0,28529.0,32791.0,11.891,-10.631,12.8952,12.757,24.9537,37.66,19.8183,25.37
317.6592,11241965.0,28494.0,32932.0,12.331,-10.631,12.934,12.6186,24.7488,37.8,20.5517,25.37
317.6592,11240735.0,28480.0,33239.0,12.331,-10.631,12.9588,12.5633,24.6657,37.94,20.5517,25.37
317.6592,11236373.0,28403.0,34146.0,12.331,-10.631,13.0465,12.259,24.1958,2.68,20.5517,25.37
317.6928,11232537.0,28491.0,32899.0,12.331,-10.631,13.1237,12.6068,24.7311,3.51,20.5517,25.37
317.6928,11236833.0,28563.0,33225.0,12.331,-10.631,13.0372,12.8913,25.1485,37.78,20.5517,25.37
317.6928,11229882.0,28561.0,33044.0,12.331,-10.631,13.1772,12.8834,25.1372,37.91,20.5517,25.37
317.716,11227537.0,28560.0,32767.0,12.331,-10.631,13.2245,12.8795,25.1315,38.03,20.5517,25.37
317.716,11226390.0,28553.0,34418.0,12.331,-10.631,13.2476,12.8518,25.0917,38.14,20.5517,25.37
317.716,11225483.0,28532.0,32487.0,12.331,-10.631,13.2659,12.7688,24.9711,3.51,20.5517,25.37
317.7586,11220961.0,28626.0,33847.0,12.741,-10.631,13.3572,13.1403,25.4984,38.1,21.235,25.37
317.7586,11219218.0,28565.0,33242.0,12.741,-10.631,13.3925,12.8992,25.1598,3.48,21.235,25.37
317.7586,11216103.0,28559.0,34191.0,12.741,-10.631,13.4554,12.8755,25.1258,3.27,21.235,25.37
317.7796,11215382.0,28581.0,33976.0,12.741,-10.631,13.47,12.9625,25.25,3.44,21.235,25.37
317.7796,11211505.0,28583.0,33400.0,12.741,-10.631,13.5485,12.9704,25.2612,3.26,21.235,25.37
317.7796,11212643.0,28552.0,33923.0,12.741,-10.631,13.5255,12.8479,25.0859,2.99,21.235,25.37
317.7976,11211971.0,28615.0,33802.0,12.741,-10.631,13.5391,13.0969,25.4384,38.52,21.235,25.37
317.7976,11206618.0,28600.0,33335.0,12.741,-10.631,13.6476,13.0376,25.3558,3.17,21.235,25.37
317.7976,11203354.0,28652.0,32672.0,12.741,-10.631,13.7138,13.2431,25.6387,3.44,21.235,25.37
317.8457,11203223.0,28673.0,33677.0,12.741,-10.631,13.7165,13.3261,25.7501,38.56,21.235,25.37
317.8457,11203084.0,28731.0,32976.0,12.741,-10.631,13.7193,13.5553,26.0497,38.45,21.235,25.37
317.8457,11199169.0,28697.0,33342.0,12.741,-10.631,13.7988,13.421,25.8756,38.51,21.235,25.37
317.8786,11196307.0,28608.0,33538.0,13.162,-10.631,13.857,13.0692,25.3999,2.62,21.9367,25.37
317.8786,11196097.0,28677.0,32523.0,13.162,-10.631,13.8613,13.3419,25.7712,3.33,21.9367,25.37
317.8786,11194799.0,28762.0,32294.0,13.162,-10.631,13.8877,13.6779,26.2047,38.46,21.9367,25.37
317.8959,11189251.0,28782.0,33575.0,13.162,-10.631,14.0006,13.7569,26.3029,38.5,21.9367,25.37
317.8959,11190497.0,28733.0,34225.0,13.162,-10.631,13.9753,13.5632,26.0598,38.6,21.9367,25.37
317.8959,11184811.0,28744.0,35756.0,13.162,-10.631,14.0912,13.6067,26.1151,3.32,21.9367,25.37
317.9227,11182677.0,28737.0,32946.0,13.162,-10.631,14.1347,13.5791,26.0799,3.2,21.9367,25.37
317.9227,11180198.0,28844.0,32461.0,13.162,-10.631,14.1853,14.002,26.5982,38.65,21.9367,25.37
317.9227,11176940.0,28774.0,34031.0,13.162,-10.631,14.2519,13.7253,26.2638,3.22,21.9367,25.37
317.9546,11175725.0,28732.0,32984.0,13.162,-10.631,14.2768,13.5593,26.0547,2.79,21.9367,25.37
317.9546,11174135.0,28802.0,34124.0,13.162,-10.631,14.3093,13.836,26.3997,39.04,21.9367,25.37
317.965,11171435.0,28881.0,33914.0,13.162,-10.631,14.3645,14.1482,26.7677,38.95,21.9367,25.37
317.9865,11170346.0,28801.0,32562.0,13.581,-10.631,14.3868,13.832,26.3949,3.15,22.635,25.37
317.9865,11169609.0,28754.0,33046.0,13.581,-10.631,14.4019,13.6462,26.1651,2.68,22.635,25.37
317.9865,11164343.0,28852.0,31272.0,13.581,-10.631,14.5099,14.0336,26.6352,39.18,22.635,25.37
318.0251,11166384.0,28859.0,33258.0,13.581,-10.631,14.468,14.0612,26.6675,39.14,22.635,25.37
318.0251,11162245.0,28862.0,32044.0,13.581,-10.631,14.5529,14.0731,26.6813,39.17,22.635,25.37
318.0251,11161284.0,28864.0,32980.0,13.581,-10.631,14.5727,14.081,26.6904,3.19,22.635,25.37
318.042,11157587.0,28931.0,33515.0,13.581,-10.631,14.6486,14.3458,26.9891,39.13,22.635,25.37
318.042,11154774.0,28831.0,33768.0,13.581,-10.631,14.7064,13.9506,26.5374,2.66,22.635,25.37
318.042,11152762.0,28801.0,33623.0,13.581,-10.631,14.7478,13.832,26.3949,2.22,22.635,25.37
318.0829,11152129.0,28808.0,33089.0,13.944,-10.631,14.7608,13.8597,26.4284,2.26,23.24,25.37
318.0829,11150260.0,28968.0,32399.0,13.944,-10.631,14.7993,14.4921,27.1472,39.25,23.24,25.37
318.0829,11149150.0,28897.0,33303.0,13.944,-10.631,14.8222,14.2114,26.8396,2.99,23.24,25.37
318.1026,11145761.0,28986.0,33280.0,13.944,-10.631,14.892,14.5632,27.2224,39.33,23.24,25.37
318.1026,11144650.0,29024.0,33610.0,13.944,-10.631,14.9149,14.7134,27.3773,39.3,23.24,25.37
318.1026,11142121.0,28936.0,33243.0,13.944,-10.631,14.9671,14.3656,27.0108,2.98,23.24,25.37
318.145,11141419.0,28983.0,32536.0,13.944,-10.631,14.9816,14.5513,27.2099,39.47,23.24,25.37
318.145,11140686.0,28940.0,33432.0,13.944,-10.631,14.9967,14.3814,27.028,2.96,23.24,25.37
318.145,11137909.0,29036.0,32460.0,13.944,-10.631,15.0541,14.7608,27.4252,39.43,23.24,25.37
318.1652,11136181.0,28928.0,33295.0,13.944,-10.631,15.0898,14.334,26.9761,2.65,23.24,25.37
318.1652,11133268.0,29031.0,32577.0,13.944,-10.631,15.15,14.741,27.4053,39.58,23.24,25.37
318.1652,11130628.0,28989.0,33301.0,13.944,-10.631,15.2046,14.575,27.2348,2.9,23.24,25.37
318.1936,11130393.0,29034.0,33830.0,14.319,-10.631,15.2095,14.7529,27.4173,39.66,23.865,25.37
318.1936,11127812.0,29011.0,31934.0,14.319,-10.631,15.263,14.662,27.3249,2.94,23.865,25.37
318.1936,11127279.0,29012.0,32770.0,14.319,-10.631,15.274,14.666,27.329,2.93,23.865,25.37
318.224,11124999.0,29047.0,32601.0,14.319,-10.631,15.3213,14.8043,27.4687,39.77,23.865,25.37
318.224,11122693.0,29104.0,32851.0,14.319,-10.631,15.3691,15.0296,27.6872,39.74,23.865,25.37
318.224,11120456.0,29021.0,33509.0,14.319,-10.631,15.4155,14.7015,27.3653,2.72,23.865,25.37
318.2617,11118770.0,28947.0,32786.0,14.319,-10.631,15.4505,14.4091,27.0581,1.9,23.865,25.37
318.2617,11115486.0,29089.0,32441.0,14.319,-10.631,15.5187,14.9703,27.6308,2.94,23.865,25.37
318.2617,11120224.0,29177.0,33118.0,14.319,-10.631,15.4203,15.3181,27.951,39.61,23.865,25.37
318.2886,11113071.0,29043.0,31546.0,14.319,-10.631,15.5689,14.7885,27.4529,2.57,23.865,25.37
318.2886,11112376.0,29097.0,32867.0,14.319,-10.631,15.5834,15.0019,27.661,2.91,23.865,25.37
318.2886,11112092.0,29078.0,33029.0,14.319,-10.631,15.5893,14.9268,27.5889,2.81,23.865,25.37
318.319,11107239.0,29002.0,32651.0,14.688,-10.631,15.6903,14.6264,27.2882,1.85,24.48,25.37
318.319,11109191.0,29124.0,32472.0,14.688,-10.631,15.6497,15.1086,27.7613,40.01,24.48,25.37
318.319,11103551.0,29096.0,32602.0,14.688,-10.631,15.7672,14.998,27.6572,2.6,24.48,25.37
318.351,11102348.0,29140.0,32867.0,14.688,-10.631,15.7923,15.1719,27.8196,2.84,24.48,25.37
318.351,11101023.0,29138.0,33268.0,14.688,-10.631,15.8199,15.164,27.8123,2.8,24.48,25.37
318.351,11101034.0,29102.0,32557.0,14.688,-10.631,15.8197,15.0217,27.6797,2.54,24.48,25.37
318.3846,11099169.0,29238.0,32980.0,14.688,-10.631,15.8586,15.5592,28.1579,40.05,24.48,25.37
318.3846,11102032.0,29223.0,32997.0,14.688,-10.631,15.7989,15.4999,28.1082,40.04,24.48,25.37
318.3846,11095008.0,29207.0,33726.0,14.688,-10.631,15.9455,15.4367,28.0543,40.1,24.48,25.37
318.3987,11090327.0,29208.0,33952.0,14.688,-10.631,16.0434,15.4406,28.0577,2.82,24.48,25.37
318.3987,11092163.0,29206.0,33386.0,14.688,-10.631,16.005,15.4327,28.0509,2.84,24.48,25.37
318.3987,11089159.0,29144.0,32789.0,14.688,-10.631,16.0679,15.1877,27.834,2.33,24.48,25.37
318.4417,11087726.0,29213.0,33318.0,15.006,-10.631,16.0979,15.4604,28.0746,2.79,25.01,25.37
318.4417,11086929.0,29250.0,33607.0,15.006,-10.631,16.1146,15.6066,28.1972,40.32,25.01,25.37
318.4417,11083581.0,29197.0,33372.0,15.006,-10.631,16.1847,15.3971,28.0202,2.55,25.01,25.37
318.4626,11082410.0,29309.0,32897.0,15.006,-10.631,16.2093,15.8398,28.3836,40.33,25.01,25.37
318.4626,11081583.0,29190.0,33291.0,15.006,-10.631,16.2266,15.3695,27.9961,2.4,25.01,25.37
318.4626,11080801.0,29230.0,32160.0,15.006,-10.631,16.2431,15.5276,28.1315,2.68,25.01,25.37
318.4942,11077566.0,29248.0,35392.0,15.006,-10.631,16.311,15.5987,28.1907,2.68,25.01,25.37
