t_s,ldc_raw,r_raw,teng_raw,xa_mm,z_mm,dL_pct,dR_pct,eps_pred_pct,d_pred_mm,eps_act_pct,d_act_mm
1090.1592,12473175.0,27604.0,32865.0,8.25,-34.216,-9.04,8.3804,16.7067,2.35,13.75,1.78
1090.1911,12477180.0,27628.0,32480.0,8.25,-34.216,-9.0984,8.4746,16.9107,2.32,13.75,1.78
1090.1911,12485370.0,27609.0,32230.0,8.25,-34.216,-9.2176,8.4,16.7493,2.3,13.75,1.78
1090.1911,12487196.0,27659.0,32622.0,8.25,-34.216,-9.2442,8.5963,17.1735,2.26,13.75,1.78
1090.2232,12491027.0,27640.0,32167.0,8.25,-34.378,-9.2998,8.5217,17.0125,2.24,13.75,1.62
1090.2232,12497756.0,27636.0,33421.0,8.25,-34.378,-9.3975,8.506,16.9786,2.22,13.75,1.62
1090.2232,12504902.0,27641.0,31102.0,8.25,-34.378,-9.501,8.5256,17.021,2.19,13.75,1.62
1090.2564,12509944.0,27582.0,31949.0,8.25,-34.378,-9.5739,8.294,16.5194,2.19,13.75,1.62
1090.2564,12511822.0,27631.0,32920.0,8.25,-34.378,-9.6011,8.4864,16.9362,2.17,13.75,1.62
1090.2564,12515136.0,27669.0,32359.0,8.25,-34.378,-9.6489,8.6356,17.2581,2.13,13.75,1.62
1090.2874,12520593.0,27643.0,32893.0,8.25,-34.378,-9.7277,8.5335,17.038,2.11,13.75,1.62
1090.2874,12525970.0,27644.0,33013.0,8.25,-34.378,-9.8052,8.5374,17.0464,2.09,13.75,1.62
1090.2874,12528642.0,27638.0,32496.0,8.25,-34.378,-9.8436,8.5138,16.9956,2.08,13.75,1.62
1090.3198,12537704.0,27647.0,32156.0,8.25,-34.525,-9.9739,8.5492,17.0719,2.05,13.75,1.48
1090.3198,12540258.0,27629.0,32361.0,8.25,-34.525,-10.0106,8.4785,16.9192,2.04,13.75,1.48
1090.3198,12543114.0,27638.0,32398.0,8.25,-34.525,-10.0516,8.5138,16.9956,2.02,13.75,1.48
1090.3359,12548519.0,27656.0,32400.0,8.25,-34.525,-10.129,8.5845,17.1481,2.0,13.75,1.48
1090.3359,12554696.0,27605.0,33116.0,8.25,-34.525,-10.2174,8.3843,16.7153,1.99,13.75,1.48
1090.3359,12558111.0,27631.0,33574.0,8.25,-34.525,-10.2663,8.4864,16.9362,1.98,13.75,1.48
1090.3679,12557657.0,27660.0,32303.0,8.25,-34.525,-10.2598,8.6002,17.1819,1.96,13.75,1.48
1090.3679,12565912.0,27611.0,31944.0,8.25,-34.525,-10.3776,8.4078,16.7663,1.95,13.75,1.48
1090.3679,12572636.0,27654.0,32169.0,8.25,-34.525,-10.4735,8.5767,17.1311,1.92,13.75,1.48
1090.3995,12573888.0,27625.0,32277.0,8.25,-34.525,-10.4913,8.4628,16.8852,1.91,13.75,1.48
1090.3995,12619805.0,27656.0,32105.0,8.25,-34.525,-11.1415,8.5845,17.1481,1.83,13.75,1.48
1090.4015,12587188.0,27631.0,31672.0,8.25,-34.525,-10.6804,8.4864,16.9362,1.84,13.75,1.48
1090.4311,12589102.0,27643.0,32914.0,8.25,-34.65,-10.7075,8.5335,17.038,1.83,13.75,1.35
1090.4311,12591503.0,27640.0,31534.0,8.25,-34.65,-10.7416,8.5217,17.0125,1.83,13.75,1.35
1090.4311,12596210.0,27645.0,32166.0,8.25,-34.65,-10.8083,8.5413,17.0549,1.82,13.75,1.35
1090.4637,12603284.0,27622.0,31102.0,8.25,-34.65,-10.9084,8.451,16.8598,1.81,13.75,1.35
1090.4637,12610586.0,27630.0,32942.0,8.25,-34.65,-11.0115,8.4824,16.9277,1.79,13.75,1.35
1090.4637,12611348.0,27651.0,32634.0,8.25,-34.65,-11.0223,8.5649,17.1057,1.77,13.75,1.35
1090.4958,12614318.0,27653.0,32109.0,8.25,-34.65,-11.0642,8.5727,17.1227,1.76,13.75,1.35
1090.4958,12622925.0,27667.0,32210.0,8.25,-34.65,-11.1854,8.6277,17.2412,1.73,13.75,1.35
1090.4958,12618064.0,27617.0,32135.0,8.25,-34.65,-11.117,8.4314,16.8173,1.74,13.75,1.35
1090.5284,12621992.0,27649.0,31762.0,8.25,-34.65,-11.1723,8.557,17.0888,1.73,13.75,1.35
1090.5284,12629580.0,27615.0,32730.0,8.25,-34.65,-11.279,8.4235,16.8003,1.72,13.75,1.35
1090.5284,12632450.0,27627.0,32776.0,8.25,-34.65,-11.3193,8.4707,16.9022,1.71,13.75,1.35
1090.5613,12638204.0,27666.0,33108.0,8.25,-34.753,-11.4,8.6238,17.2327,1.68,13.75,1.25
1090.5613,12638481.0,27637.0,31786.0,8.25,-34.753,-11.4039,8.5099,16.9871,1.68,13.75,1.25
1090.5613,12645990.0,27617.0,32035.0,8.25,-34.753,-11.5091,8.4314,16.8173,1.67,13.75,1.25
1090.5803,12655417.0,27594.0,33252.0,8.25,-34.753,-11.6409,8.3411,16.6216,1.66,13.75,1.25
1090.5803,12649280.0,27621.0,32228.0,8.25,-34.753,-11.5551,8.4471,16.8513,1.65,13.75,1.25
1090.5803,12652925.0,27568.0,31981.0,8.25,-34.753,-11.6061,8.239,16.4001,1.66,13.75,1.25
1090.6091,12660779.0,27598.0,32476.0,8.25,-34.753,-11.7157,8.3568,16.6557,1.65,13.75,1.25
1090.6091,12659244.0,27595.0,31074.0,8.25,-34.753,-11.6943,8.345,16.6302,1.64,13.75,1.25
1090.6091,12663931.0,27618.0,32092.0,8.25,-34.753,-11.7596,8.4353,16.8258,1.63,13.75,1.25
1090.6407,12669080.0,27691.0,31926.0,8.25,-34.841,-11.8313,8.7219,17.4438,1.59,13.75,1.16
1090.6407,12671394.0,27647.0,32633.0,8.25,-34.841,-11.8635,8.5492,17.0719,1.58,13.75,1.16
1090.6407,12670253.0,27645.0,33349.0,8.25,-34.841,-11.8477,8.5413,17.0549,1.57,13.75,1.16
1090.6743,12674042.0,27693.0,32036.0,8.25,-34.841,-11.9004,8.7298,17.4607,1.55,13.75,1.16
1090.6743,12678425.0,27602.0,33427.0,8.25,-34.841,-11.9613,8.3725,16.6897,1.56,13.75,1.16
1090.6743,12682438.0,27615.0,31543.0,8.25,-34.841,-12.017,8.4235,16.8003,1.55,13.75,1.16
1090.7045,12681576.0,27660.0,32648.0,8.25,-34.841,-12.005,8.6002,17.1819,1.54,13.75,1.16
1090.7045,12685596.0,27639.0,32394.0,8.25,-34.841,-12.0608,8.5178,17.004,1.53,13.75,1.16
1090.7045,12689796.0,27624.0,33353.0,8.25,-34.841,-12.119,8.4589,16.8767,1.53,13.75,1.16
1090.7366,12692682.0,27721.0,32579.0,8.25,-34.841,-12.1589,8.8397,17.6963,1.49,13.75,1.16
1090.7366,12691950.0,27640.0,31706.0,8.25,-34.841,-12.1488,8.5217,17.0125,1.5,13.75,1.16
1090.7366,12695604.0,27654.0,31251.0,8.25,-34.841,-12.1994,8.5767,17.1311,1.49,13.75,1.16
1090.7684,12699127.0,27650.0,31869.0,8.25,-34.841,-12.2481,8.561,17.0973,1.48,13.75,1.16
1090.7684,12701061.0,27647.0,31540.0,8.25,-34.841,-12.2748,8.5492,17.0719,1.48,13.75,1.16
1090.7684,12701223.0,27620.0,31690.0,8.25,-34.841,-12.277,8.4432,16.8428,1.48,13.75,1.16
1090.8005,12721382.0,27634.0,32893.0,8.25,-34.909,-12.5548,8.4981,16.9616,1.46,13.75,1.09
1090.803,12708569.0,27674.0,32636.0,8.25,-34.909,-12.3784,8.6552,17.3003,1.45,13.75,1.09
1090.803,12705958.0,27599.0,32067.0,8.25,-34.909,-12.3424,8.3607,16.6642,1.46,13.75,1.09
1090.8191,12710315.0,27592.0,32330.0,8.25,-34.909,-12.4025,8.3332,16.6046,1.47,13.75,1.09
1090.8191,12711428.0,27620.0,33087.0,8.25,-34.909,-12.4178,8.4432,16.8428,1.47,13.75,1.09
1090.8191,12715364.0,27627.0,30343.0,8.25,-34.909,-12.472,8.4707,16.9022,1.46,13.75,1.09
1090.8487,12716606.0,27632.0,31451.0,8.25,-34.909,-12.4891,8.4903,16.9447,1.45,13.75,1.09
1090.8487,12719530.0,27603.0,32395.0,8.25,-34.909,-12.5294,8.3764,16.6982,1.45,13.75,1.09
1090.8487,12722060.0,27659.0,32867.0,8.25,-34.909,-12.5642,8.5963,17.1735,1.43,13.75,1.09
1090.8809,12723615.0,27640.0,32611.0,8.25,-34.959,-12.5855,8.5217,17.0125,1.42,13.75,1.04
1090.8809,12725410.0,27619.0,31342.0,8.25,-34.959,-12.6102,8.4393,16.8343,1.42,13.75,1.04
1090.8809,12723070.0,27631.0,32541.0,8.25,-34.959,-12.578,8.4864,16.9362,1.42,13.75,1.04
1090.9164,12730819.0,27648.0,31846.0,8.25,-34.959,-12.6844,8.5531,17.0803,1.41,13.75,1.04
1090.9164,12730161.0,27639.0,31631.0,8.25,-34.959,-12.6754,8.5178,17.004,1.4,13.75,1.04
1090.9164,12725877.0,27696.0,32559.0,8.25,-34.959,-12.6166,8.7416,17.486,1.39,13.75,1.04
1090.9455,12731671.0,27659.0,31891.0,8.25,-34.959,-12.6961,8.5963,17.1735,1.38,13.75,1.04
1090.9455,12731835.0,27643.0,33463.0,8.25,-34.959,-12.6984,8.5335,17.038,1.39,13.75,1.04
1090.9455,12734099.0,27689.0,32697.0,8.25,-34.959,-12.7294,8.7141,17.4269,1.37,13.75,1.04
1090.9771,12732605.0,27624.0,31850.0,8.25,-34.987,-12.7089,8.4589,16.8767,1.38,13.75,1.01
1090.9771,12737861.0,27640.0,31885.0,8.25,-34.987,-12.7809,8.5217,17.0125,1.38,13.75,1.01
1090.9771,12738525.0,27684.0,31718.0,8.25,-34.987,-12.79,8.6945,17.3848,1.37,13.75,1.01
1091.0092,12742189.0,27658.0,32698.0,8.25,-34.987,-12.8402,8.5924,17.165,1.36,13.75,1.01
1091.0092,12735432.0,27710.0,31954.0,8.25,-34.987,-12.7477,8.7965,17.6038,1.35,13.75,1.01
1091.0092,12737037.0,27629.0,30675.0,8.25,-34.987,-12.7697,8.4785,16.9192,1.36,13.75,1.01
1091.0264,12740968.0,27659.0,32494.0,8.25,-34.987,-12.8235,8.5963,17.1735,1.36,13.75,1.01
1091.0264,12737848.0,27647.0,33234.0,8.25,-34.987,-12.7808,8.5492,17.0719,1.36,13.75,1.01
1091.0264,12739028.0,27654.0,32824.0,8.25,-34.987,-12.7969,8.5767,17.1311,1.36,13.75,1.01
1091.0568,12740043.0,27645.0,32732.0,8.25,-34.987,-12.8108,8.5413,17.0549,1.36,13.75,1.01
1091.0568,12739188.0,27641.0,32516.0,8.25,-34.987,-12.7991,8.5256,17.021,1.37,13.75,1.01
1091.0568,12738911.0,27598.0,32138.0,8.25,-34.987,-12.7953,8.3568,16.6557,1.38,13.75,1.01
1091.0886,12743279.0,27625.0,32555.0,8.25,-34.987,-12.8551,8.4628,16.8852,1.38,13.75,1.01
1091.0898,12742800.0,27642.0,31330.0,8.25,-34.987,-12.8485,8.5296,17.0295,1.37,13.75,1.01
1091.0898,12742684.0,27595.0,31012.0,8.25,-34.987,-12.847,8.345,16.6302,1.38,13.75,1.01
1091.1195,12744059.0,27596.0,32332.0,8.25,-35.0,-12.8658,8.3489,16.6387,1.38,13.75,1.0
1091.1195,12738055.0,27659.0,32750.0,8.25,-35.0,-12.7836,8.5963,17.1735,1.37,13.75,1.0
1091.1195,12745989.0,27703.0,32116.0,8.25,-35.0,-12.8921,8.7691,17.5449,1.35,13.75,1.0
1091.151,12740372.0,27648.0,31921.0,8.25,-35.0,-12.8153,8.5531,17.0803,1.35,13.75,1.0
1091.151,12741085.0,27622.0,32437.0,8.25,-35.0,-12.8251,8.451,16.8598,1.36,13.75,1.0
1091.151,12744098.0,27603.0,30784.0,8.25,-35.0,-12.8663,8.3764,16.6982,1.37,13.75,1.0
1091.1853,12742189.0,27652.0,32182.0,8.25,-35.0,-12.8402,8.5688,17.1142,1.36,13.75,1.0
1091.1853,12741573.0,27635.0,31601.0,8.25,-35.0,-12.8318,8.5021,16.9701,1.37,13.75,1.0
1091.1853,12740067.0,27642.0,31704.0,8.25,-35.0,-12.8111,8.5296,17.0295,1.37,13.75,1.0
1091.2162,12745374.0,27639.0,32119.0,8.25,-35.0,-12.8837,8.5178,17.004,1.36,13.75,1.0
1091.2162,12743814.0,27612.0,31455.0,8.25,-35.0,-12.8624,8.4118,16.7748,1.37,13.75,1.0
1091.2162,12742130.0,27618.0,32795.0,8.25,-35.0,-12.8394,8.4353,16.8258,1.37,13.75,1.0
1091.2497,12743957.0,27633.0,31983.0,8.25,-35.0,-12.8644,8.4942,16.9531,1.37,13.75,1.0
1091.2497,12743905.0,27657.0,31545.0,8.25,-35.0,-12.8637,8.5884,17.1565,1.36,13.75,1.0
1091.2497,12743987.0,27658.0,33866.0,8.25,-35.0,-12.8648,8.5924,17.165,1.35,13.75,1.0
1091.2805,12740870.0,27638.0,31828.0,8.25,-35.0,-12.8221,8.5138,16.9956,1.36,13.75,1.0
1091.2805,12741907.0,27620.0,32459.0,8.25,-35.0,-12.8363,8.4432,16.8428,1.37,13.75,1.0
1091.2805,12742412.0,27673.0,32131.0,8.25,-35.0,-12.8432,8.6513,17.2919,1.36,13.75,1.0
1091.3122,12740239.0,27616.0,31238.0,8.25,-35.0,-12.8135,8.4275,16.8088,1.37,13.75,1.0
1091.3122,12743393.0,27653.0,33575.0,8.25,-35.0,-12.8567,8.5727,17.1227,1.36,13.75,1.0
1091.3122,12743360.0,27624.0,31788.0,8.25,-35.0,-12.8562,8.4589,16.8767,1.36,13.75,1.0
1091.3281,12740277.0,27620.0,32880.0,8.25,-35.0,-12.814,8.4432,16.8428,1.37,13.75,1.0
1091.3281,12742327.0,27673.0,32151.0,8.25,-35.0,-12.8421,8.6513,17.2919,1.36,13.75,1.0
1091.3281,12737004.0,27595.0,32159.0,8.25,-35.0,-12.7692,8.345,16.6302,1.38,13.75,1.0
1091.3604,12744710.0,27616.0,30890.0,8.25,-35.0,-12.8747,8.4275,16.8088,1.38,13.75,1.0
1091.3604,12740659.0,27590.0,31574.0,8.25,-35.0,-12.8192,8.3254,16.5876,1.39,13.75,1.0
1091.3604,12740773.0,27646.0,30614.0,8.25,-35.0,-12.8208,8.5453,17.0634,1.38,13.75,1.0
1091.3925,12742961.0,27660.0,32509.0,8.25,-35.0,-12.8507,8.6002,17.1819,1.36,13.75,1.0
1091.3925,12742632.0,27651.0,32305.0,8.25,-35.0,-12.8462,8.5649,17.1057,1.36,13.75,1.0
1091.3925,12746051.0,27632.0,31535.0,8.25,-35.0,-12.893,8.4903,16.9447,1.36,13.75,1.0
1091.4243,12738525.0,27627.0,33680.0,8.25,-35.0,-12.79,8.4707,16.9022,1.37,13.75,1.0
1091.4243,12739361.0,27665.0,33200.0,8.25,-35.0,-12.8015,8.6199,17.2242,1.36,13.75,1.0
1091.4243,12744597.0,27687.0,32601.0,8.25,-35.0,-12.8731,8.7062,17.4101,1.35,13.75,1.0
1091.4561,12741218.0,27616.0,31321.0,8.25,-35.0,-12.8269,8.4275,16.8088,1.36,13.75,1.0
1091.4561,12743669.0,27650.0,33198.0,8.25,-35.0,-12.8604,8.561,17.0973,1.36,13.75,1.0
1091.4561,12755386.0,27623.0,33044.0,8.25,-35.0,-13.0204,8.455,16.8682,1.35,13.75,1.0
1091.4883,12740043.0,27664.0,31570.0,8.25,-35.0,-12.8108,8.6159,17.2158,1.35,13.75,1.0
1091.4883,12742586.0,27639.0,32088.0,8.25,-35.0,-12.8456,8.5178,17.004,1.36,13.75,1.0
1091.4883,12742115.0,27692.0,32358.0,8.25,-35.0,-12.8392,8.7259,17.4522,1.35,13.75,1.0
1091.5206,12742850.0,27668.0,32395.0,8.25,-35.0,-12.8492,8.6316,17.2496,1.34,13.75,1.0
1091.5206,12741772.0,27686.0,31158.0,8.25,-35.0,-12.8345,8.7023,17.4016,1.34,13.75,1.0
1091.5206,12739985.0,27678.0,32412.0,8.25,-35.0,-12.81,8.6709,17.3341,1.34,13.75,1.0
1091.5526,12746271.0,27678.0,31918.0,8.25,-35.0,-12.896,8.6709,17.3341,1.34,13.75,1.0
1091.5526,12741701.0,27700.0,32464.0,8.25,-35.0,-12.8335,8.7573,17.5196,1.33,13.75,1.0
1091.5526,12737821.0,27660.0,34175.0,8.25,-35.0,-12.7804,8.6002,17.1819,1.34,13.75,1.0
1091.5889,12743574.0,27615.0,31343.0,8.25,-35.0,-12.8591,8.4235,16.8003,1.36,13.75,1.0
1091.5889,12740613.0,27641.0,32517.0,8.25,-35.0,-12.8186,8.5256,17.021,1.36,13.75,1.0
1091.5889,12743416.0,27647.0,31944.0,8.25,-35.0,-12.857,8.5492,17.0719,1.36,13.75,1.0
1091.6007,12741340.0,27601.0,31507.0,8.25,-35.0,-12.8286,8.3686,16.6812,1.37,13.75,1.0
1091.6007,12741736.0,27680.0,31237.0,8.25,-35.0,-12.834,8.6788,17.351,1.36,13.75,1.0
1091.6007,12744849.0,27642.0,31959.0,8.25,-35.0,-12.8766,8.5296,17.0295,1.36,13.75,1.0
1091.6341,12747281.0,27670.0,32466.0,8.25,-35.0,-12.9098,8.6395,17.2665,1.35,13.75,1.0
1091.6341,12741753.0,27647.0,31983.0,8.25,-35.0,-12.8342,8.5492,17.0719,1.35,13.75,1.0
1091.6341,12746719.0,27681.0,31391.0,8.25,-35.0,-12.9021,8.6827,17.3594,1.34,13.75,1.0
1091.6654,12741527.0,27666.0,31193.0,8.25,-35.0,-12.8311,8.6238,17.2327,1.34,13.75,1.0
1091.6654,12744110.0,27639.0,32036.0,8.25,-35.0,-12.8665,8.5178,17.004,1.35,13.75,1.0
1091.6654,12740216.0,27627.0,31578.0,8.25,-35.0,-12.8132,8.4707,16.9022,1.36,13.75,1.0
1091.6975,12740847.0,27628.0,31704.0,8.25,-35.0,-12.8218,8.4746,16.9107,1.37,13.75,1.0
1091.6975,12742765.0,27663.0,31654.0,8.25,-35.0,-12.8481,8.612,17.2073,1.36,13.75,1.0
1091.6975,12740208.0,27648.0,33025.0,8.25,-35.0,-12.8131,8.5531,17.0803,1.36,13.75,1.0
1091.7312,12740275.0,27682.0,31140.0,8.25,-35.0,-12.814,8.6866,17.3679,1.35,13.75,1.0
1091.7312,12746744.0,27678.0,32285.0,8.25,-35.0,-12.9025,8.6709,17.3341,1.34,13.75,1.0
1091.7312,12742684.0,27649.0,31566.0,8.25,-35.0,-12.847,8.557,17.0888,1.35,13.75,1.0
1091.7621,12741919.0,27715.0,31396.0,8.25,-35.0,-12.8365,8.8162,17.6459,1.33,13.75,1.0
1091.7621,12742400.0,27652.0,32771.0,8.25,-35.0,-12.8431,8.5688,17.1142,1.34,13.75,1.0
1091.7621,12741888.0,27687.0,31652.0,8.25,-35.0,-12.8361,8.7062,17.4101,1.34,13.75,1.0
1091.7779,12740619.0,27624.0,32222.0,8.25,-35.0,-12.8187,8.4589,16.8767,1.35,13.75,1.0
1091.7779,12742684.0,27615.0,31014.0,8.25,-35.0,-12.847,8.4235,16.8003,1.36,13.75,1.0
1091.7779,12739638.0,27665.0,32547.0,8.25,-35.0,-12.8053,8.6199,17.2242,1.36,13.75,1.0
1091.8098,12740428.0,27662.0,31841.0,8.25,-35.0,-12.8161,8.6081,17.1989,1.36,13.75,1.0
1091.8098,12744540.0,27660.0,31142.0,8.25,-35.0,-12.8723,8.6002,17.1819,1.35,13.75,1.0
1091.8098,12740417.0,27670.0,34177.0,8.25,-35.0,-12.8159,8.6395,17.2665,1.35,13.75,1.0
1091.8419,12746223.0,27609.0,31985.0,8.25,-35.0,-12.8953,8.4,16.7493,1.36,13.75,1.0
1091.8419,12740925.0,27608.0,31193.0,8.25,-35.0,-12.8229,8.3961,16.7408,1.37,13.75,1.0
1091.8419,12742744.0,27642.0,32461.0,8.25,-35.0,-12.8478,8.5296,17.0295,1.37,13.75,1.0
1091.8752,12745894.0,27658.0,32316.0,8.25,-35.0,-12.8908,8.5924,17.165,1.36,13.75,1.0
1091.8752,12740454.0,27644.0,31994.0,8.25,-35.0,-12.8164,8.5374,17.0464,1.36,13.75,1.0
1091.8752,12744710.0,27560.0,31406.0,8.25,-35.0,-12.8747,8.2076,16.3319,1.38,13.75,1.0
1091.9059,12743695.0,27685.0,31287.0,8.25,-35.0,-12.8608,8.6984,17.3932,1.36,13.75,1.0
1091.9059,12741895.0,27619.0,32232.0,8.25,-35.0,-12.8362,8.4393,16.8343,1.37,13.75,1.0
1091.9059,12741085.0,27632.0,31757.0,8.25,-35.0,-12.8251,8.4903,16.9447,1.37,13.75,1.0
1091.9375,12743260.0,27615.0,33247.0,8.25,-35.0,-12.8548,8.4235,16.8003,1.37,13.75,1.0
1091.9375,12742432.0,27646.0,32167.0,8.25,-35.0,-12.8435,8.5453,17.0634,1.37,13.75,1.0
1091.9375,12742009.0,27624.0,31654.0,8.25,-35.0,-12.8377,8.4589,16.8767,1.37,13.75,1.0
1091.9699,12742467.0,27625.0,33009.0,8.25,-35.0,-12.844,8.4628,16.8852,1.37,13.75,1.0
1091.9699,12739856.0,27586.0,31863.0,8.25,-35.0,-12.8083,8.3097,16.5535,1.38,13.75,1.0
1091.9699,12741237.0,27642.0,32239.0,8.25,-35.0,-12.8272,8.5296,17.0295,1.38,13.75,1.0
1092.0025,12745248.0,27616.0,32801.0,8.25,-35.0,-12.882,8.4275,16.8088,1.37,13.75,1.0
1092.0025,12738635.0,27626.0,31500.0,8.25,-35.0,-12.7915,8.4667,16.8937,1.38,13.75,1.0
1092.0025,12741559.0,27654.0,31304.0,8.25,-35.0,-12.8316,8.5767,17.1311,1.37,13.75,1.0
1092.0186,12744013.0,27658.0,32233.0,8.25,-35.0,-12.8651,8.5924,17.165,1.36,13.75,1.0
1092.0186,12739818.0,27668.0,32223.0,8.25,-35.0,-12.8077,8.6316,17.2496,1.36,13.75,1.0
1092.0186,12739650.0,27640.0,33208.0,8.25,-35.0,-12.8054,8.5217,17.0125,1.36,13.75,1.0
1092.0506,12745633.0,27641.0,31808.0,8.25,-35.0,-12.8873,8.5256,17.021,1.36,13.75,1.0
1092.0506,12742189.0,27636.0,31768.0,8.25,-35.0,-12.8402,8.506,16.9786,1.36,13.75,1.0
1092.0506,12743521.0,27637.0,33075.0,8.25,-35.0,-12.8584,8.5099,16.9871,1.36,13.75,1.0
1092.083,12740889.0,27648.0,31926.0,8.25,-35.0,-12.8224,8.5531,17.0803,1.36,13.75,1.0
1092.083,12747301.0,27614.0,31932.0,8.25,-35.0,-12.9101,8.4196,16.7918,1.36,13.75,1.0
1092.083,12747232.0,27631.0,31886.0,8.25,-35.0,-12.9091,8.4864,16.9362,1.36,13.75,1.0
1092.115,12741143.0,27699.0,31849.0,8.25,-35.0,-12.8259,8.7534,17.5112,1.35,13.75,1.0
1092.115,12744039.0,27637.0,32602.0,8.25,-35.0,-12.8655,8.5099,16.9871,1.35,13.75,1.0
1092.115,12741790.0,27652.0,31489.0,8.25,-35.0,-12.8347,8.5688,17.1142,1.35,13.75,1.0
1092.1473,12740861.0,27601.0,30837.0,8.25,-35.0,-12.822,8.3686,16.6812,1.37,13.75,1.0
1092.1473,12741695.0,27668.0,32019.0,8.25,-35.0,-12.8334,8.6316,17.2496,1.36,13.75,1.0
1092.1473,12742506.0,27595.0,31806.0,8.25,-35.0,-12.8445,8.345,16.6302,1.37,13.75,1.0
1092.1798,12761599.0,27642.0,32216.0,8.25,-35.0,-13.1051,8.5296,17.0295,1.35,13.75,1.0
1092.1798,12741749.0,27636.0,31194.0,8.25,-35.0,-12.8342,8.506,16.9786,1.36,13.75,1.0
1092.1798,12742403.0,27695.0,32258.0,8.25,-35.0,-12.8431,8.7376,17.4775,1.34,13.75,1.0
1092.2121,12744343.0,27634.0,31508.0,8.25,-35.0,-12.8696,8.4981,16.9616,1.35,13.75,1.0
1092.2121,12741334.0,27648.0,32314.0,8.25,-35.0,-12.8285,8.5531,17.0803,1.35,13.75,1.0
1092.2121,12742876.0,27685.0,32307.0,8.25,-35.0,-12.8496,8.6984,17.3932,1.35,13.75,1.0
1092.2446,12742666.0,27622.0,32327.0,8.25,-35.0,-12.8467,8.451,16.8598,1.36,13.75,1.0
1092.2446,12740947.0,27631.0,31831.0,8.25,-35.0,-12.8232,8.4864,16.9362,1.36,13.75,1.0
1092.2446,12739138.0,27657.0,31610.0,8.25,-35.0,-12.7984,8.5884,17.1565,1.36,13.75,1.0
1092.2607,12745177.0,27628.0,32441.0,8.25,-35.0,-12.881,8.4746,16.9107,1.36,13.75,1.0
1092.2607,12741443.0,27597.0,32506.0,8.25,-35.0,-12.83,8.3529,16.6472,1.37,13.75,1.0
1092.2607,12740799.0,27655.0,31178.0,8.25,-35.0,-12.8212,8.5806,17.1396,1.37,13.75,1.0
1092.2931,12738478.0,27632.0,31106.0,8.25,-35.0,-12.7894,8.4903,16.9447,1.37,13.75,1.0
1092.2943,12741644.0,27681.0,31919.0,8.25,-35.0,-12.8327,8.6827,17.3594,1.36,13.75,1.0
1092.2943,12748371.0,27661.0,32923.0,8.25,-35.0,-12.9247,8.6042,17.1904,1.35,13.75,1.0
1092.3268,12741338.0,27595.0,32188.0,8.25,-35.0,-12.8285,8.345,16.6302,1.37,13.75,1.0
1092.3268,12743318.0,27621.0,33060.0,8.25,-35.0,-12.8556,8.4471,16.8513,1.37,13.75,1.0
1092.3268,12742909.0,27630.0,32988.0,8.25,-35.0,-12.85,8.4824,16.9277,1.37,13.75,1.0
1092.3568,12742067.0,27639.0,32754.0,8.25,-35.0,-12.8385,8.5178,17.004,1.37,13.75,1.0
1092.3568,12747842.0,27683.0,32728.0,8.25,-35.0,-12.9175,8.6905,17.3763,1.35,13.75,1.0
1092.3568,12741506.0,27607.0,32454.0,8.25,-35.0,-12.8308,8.3921,16.7323,1.36,13.75,1.0
1092.3889,12739249.0,27644.0,31167.0,8.25,-35.0,-12.7999,8.5374,17.0464,1.37,13.75,1.0
1092.3889,12741146.0,27647.0,31495.0,8.25,-35.0,-12.8259,8.5492,17.0719,1.36,13.75,1.0
1092.3889,12743279.0,27642.0,32908.0,8.25,-35.0,-12.8551,8.5296,17.0295,1.36,13.75,1.0
1092.4205,12742800.0,27609.0,32800.0,8.25,-35.0,-12.8485,8.4,16.7493,1.37,13.75,1.0
1092.4205,12742009.0,27581.0,32121.0,8.25,-35.0,-12.8377,8.2901,16.5109,1.38,13.75,1.0
1092.4205,12740110.0,27661.0,33596.0,8.25,-35.0,-12.8117,8.6042,17.1904,1.37,13.75,1.0
1092.452,12742189.0,27580.0,31627.0,8.25,-35.0,-12.8402,8.2861,16.5024,1.38,13.75,1.0
1092.452,12741506.0,27632.0,31641.0,8.25,-35.0,-12.8308,8.4903,16.9447,1.38,13.75,1.0
1092.452,12742357.0,27624.0,33168.0,8.25,-35.0,-12.8425,8.4589,16.8767,1.38,13.75,1.0
1092.4678,12737960.0,27668.0,32348.0,8.25,-35.0,-12.7823,8.6316,17.2496,1.37,13.75,1.0
1092.4678,12742800.0,27611.0,31940.0,8.25,-35.0,-12.8485,8.4078,16.7663,1.37,13.75,1.0
1092.4678,12743237.0,27663.0,33050.0,8.25,-35.0,-12.8545,8.612,17.2073,1.36,13.75,1.0
1092.5018,12741179.0,27659.0,31211.0,8.25,-35.0,-12.8264,8.5963,17.1735,1.36,13.75,1.0
1092.5018,12741273.0,27615.0,33403.0,8.25,-35.0,-12.8277,8.4235,16.8003,1.37,13.75,1.0
1092.5018,12748913.0,27662.0,31972.0,8.25,-35.0,-12.9321,8.6081,17.1989,1.35,13.75,1.0
1092.5332,12741844.0,27662.0,32271.0,8.25,-35.0,-12.8355,8.6081,17.1989,1.35,13.75,1.0
1092.5332,12742314.0,27624.0,31678.0,8.25,-35.0,-12.8419,8.4589,16.8767,1.36,13.75,1.0
